id,image_id,expression,use_negation,distractors,image_source,human_authored,token_count,stratum,D0_acc_iou_0.5,D0_iou,D0_pointing,D0_target_mass,A4_acc_iou_0.5,A4_iou,A4_pointing,A4_target_mass,S4_acc_iou_0.5,S4_iou,S4_pointing,S4_target_mass,A8_acc_iou_0.5,A8_iou,A8_pointing,A8_target_mass,A4_minus_S4,A8_minus_S4
refadv:569,refadv:569,the older woman in the foreground with a more closed-mouth expression,False,8,openimages,False,12,absolute,0.0,0.18699020147323608,0.3333333432674408,0.2311931848526001,0.0,0.0,0.0,0.05977743864059448,0.0,0.0,0.0,0.0727614238858223,0.0,0.0,0.0,0.06606759876012802,0.0,0.0
refadv:570,refadv:570,"the older woman in the foreground, not the one with shorter more voluminous mixed-color hair",True,8,openimages,False,16,logical,0.0,0.2001543641090393,1.0,0.2317279428243637,0.0,0.0,0.0,0.04016502574086189,0.0,0.0,0.0,0.05265183374285698,0.0,0.0,0.0,0.03802171349525452,0.0,0.0
refadv:571,refadv:571,the glasses-wearing person at the edge flanking the central signer,False,8,openimages,False,11,absolute,0.0,0.1481989622116089,0.0,0.2703835070133209,0.3333333432674408,0.38368532061576843,0.3333333432674408,0.4902396500110626,0.3333333432674408,0.26939353346824646,0.3333333432674408,0.36482366919517517,0.0,0.14742200076580048,0.0,0.24932266771793365,0.0,-0.3333333432674408
refadv:572,refadv:572,the person at the edge flanking the central signer with mouth open as if speaking or singing,False,8,openimages,False,17,absolute,0.0,0.1360892504453659,0.6666666865348816,0.22630776464939117,0.6666666865348816,0.6786870360374451,1.0,0.6464211940765381,1.0,0.8028779029846191,1.0,0.673774242401123,1.0,0.803149402141571,1.0,0.6933338046073914,-0.3333333134651184,0.0
refadv:573,refadv:573,"the edge-positioned person, not the one with shorter mixed-color more voluminous hair",True,8,openimages,False,14,logical,0.0,0.10200174897909164,0.0,0.08143140375614166,0.0,0.0,0.0,0.05696019530296326,0.0,0.0,0.0,0.038810696452856064,0.0,0.0,0.0,0.023758314549922943,0.0,0.0
refadv:574,refadv:574,the steel-pan boy with fuller hair among the two right front-row boys,False,9,openimages,False,14,logical,0.0,0.18776457011699677,0.3333333432674408,0.1753389835357666,0.0,0.31679579615592957,0.6666666865348816,0.3097938001155853,0.0,0.2677457332611084,0.0,0.24887774884700775,0.0,0.25259077548980713,1.0,0.2465297132730484,0.0,0.0
refadv:575,refadv:575,the crouching boy in the foreground wearing a dark T-shirt with a circular graphic on the chest center,False,3,openimages,False,19,absolute,0.0,0.18224763870239258,0.3333333432674408,0.2053983062505722,1.0,0.578923225402832,1.0,0.5053842663764954,1.0,0.5835822224617004,1.0,0.5040148496627808,1.0,0.5840921998023987,1.0,0.5126450061798096,0.0,0.0
refadv:576,refadv:576,the boy crouching low on the floor in the foreground looking up with a clear smile,False,3,openimages,False,16,absolute,0.0,0.21945397555828094,1.0,0.24523520469665527,1.0,0.610880434513092,1.0,0.5294203162193298,1.0,0.5953735709190369,1.0,0.5037688612937927,1.0,0.690995991230011,1.0,0.5724146962165833,0.0,0.0
refadv:577,refadv:577,"the boy wearing a T-shirt with no large bold white text across the chest, among the two clustered on the bottom left side of the image",True,3,openimages,False,27,logical,0.0,0.07758580893278122,0.0,0.11641343683004379,0.3333333432674408,0.4496523439884186,0.6666666865348816,0.43646931648254395,1.0,0.5969657301902771,1.0,0.5538086295127869,1.0,0.6307136416435242,1.0,0.5358474850654602,-0.6666666269302368,0.0
refadv:578,refadv:578,the boy clustered on the left with a tense open-mouth look,False,3,openimages,False,12,absolute,0.0,0.2097601443529129,0.6666666865348816,0.1927594691514969,0.6666666865348816,0.5651986598968506,1.0,0.48895978927612305,1.0,0.5719618201255798,1.0,0.4947342872619629,1.0,0.6273776888847351,1.0,0.5658530592918396,-0.3333333134651184,0.0
refadv:579,refadv:579,bright-colored off the shoulder dress,False,2,openimages,False,6,direct,0.0,0.1576858013868332,0.0,0.0997147485613823,0.0,0.01233187410980463,0.0,0.05848202109336853,0.0,0.022309163585305214,0.0,0.05570042133331299,0.0,0.0638263076543808,0.3333333432674408,0.05897803232073784,0.0,0.0
refadv:580,refadv:580,"the bright colored dress, not the one with a silver diagonal sash across the torso",True,2,openimages,False,15,logical,0.0,0.18916387856006622,0.0,0.13177518546581268,0.0,0.33138415217399597,0.0,0.2193242758512497,0.0,0.11749237775802612,0.0,0.06129106879234314,0.0,0.258698970079422,0.0,0.16394555568695068,0.0,0.0
refadv:581,refadv:581,the blurred background flower with more compact petals,False,2,openimages,False,8,absolute,0.0,0.0597434900701046,0.0,0.1367514282464981,0.6666666865348816,0.49230360984802246,1.0,0.4190163314342499,0.3333333432674408,0.4763326942920685,0.3333333432674408,0.43074700236320496,0.3333333432674408,0.4635411202907562,1.0,0.41471800208091736,0.3333333432674408,0.0
refadv:582,refadv:582,the person sitting on the couch without glasses,True,3,openimages,False,8,logical,0.0,0.20918233692646027,0.0,0.22267436981201172,1.0,0.5161507725715637,1.0,0.5276040434837341,1.0,0.5143457651138306,1.0,0.5174933075904846,1.0,0.5125407576560974,1.0,0.5234242081642151,0.0,0.0
refadv:583,refadv:583,the person sitting on the couch with legs uncrossed,False,3,openimages,False,9,relational,0.0,0.15759822726249695,0.3333333432674408,0.17686371505260468,0.0,0.4084201157093048,0.0,0.3038201630115509,0.0,0.4084201157093048,0.0,0.2983747720718384,0.0,0.35627150535583496,0.0,0.2840704023838043,0.0,0.0
refadv:584,refadv:584,the person on the black couch not wearing glasses,True,3,openimages,False,9,logical,0.0,0.16426101326942444,0.6666666865348816,0.18081770837306976,0.0,0.42849525809288025,0.3333333432674408,0.3306669294834137,0.0,0.40914788842201233,1.0,0.32886943221092224,0.0,0.42849525809288025,0.3333333432674408,0.307159960269928,0.0,0.0
refadv:585,refadv:585,the raised pointing hand not wearing a shiny wristwatch,True,4,openimages,False,9,logical,0.0,0.04165351390838623,0.0,0.05176955461502075,0.0,0.03829674795269966,0.0,0.04441085457801819,0.0,0.036103326827287674,0.0,0.036151912063360214,0.0,0.028177665546536446,0.0,0.027653897181153297,0.0,0.0
refadv:586,refadv:586,the upward pointing raised hand not on the left of the pair,True,4,openimages,False,12,logical,0.0,0.04230736568570137,0.3333333432674408,0.05905993655323982,0.0,0.011601311154663563,0.0,0.021006086841225624,0.0,0.004624867346137762,0.0,0.010803952813148499,0.0,0.0,0.0,0.002830310957506299,0.0,0.0
refadv:587,refadv:587,the large white handheld protest poster in the foreground,False,3,openimages,False,9,absolute,0.0,0.4048106372356415,0.0,0.3337087631225586,1.0,0.6684098243713379,1.0,0.5138788223266602,0.3333333432674408,0.3637583255767822,0.6666666865348816,0.3725605905056,0.3333333432674408,0.5125264525413513,0.6666666865348816,0.40314531326293945,0.6666666269302368,0.0
refadv:588,refadv:588,the large handheld foreground protest placard with a prominent yellow sad-face icon,False,3,openimages,False,13,absolute,0.0,0.26985034346580505,1.0,0.2656213939189911,0.0,0.3436468541622162,1.0,0.3605625331401825,0.3333333432674408,0.39784184098243713,1.0,0.4641108810901642,0.0,0.3306346535682678,1.0,0.37907275557518005,-0.3333333432674408,-0.3333333432674408
refadv:589,refadv:589,the visually prominent poster with a yellow sad-face graphic,False,3,openimages,False,10,unclassified,0.0,0.25027894973754883,1.0,0.2693597376346588,1.0,0.7208566665649414,1.0,0.6355447769165039,0.6666666865348816,0.6049461960792542,1.0,0.5955033898353577,0.3333333432674408,0.4652416706085205,1.0,0.5177831053733826,0.3333333134651184,-0.3333333432674408
refadv:590,refadv:590,the large prominent poster without a yellow sad face icon,True,3,openimages,False,10,logical,0.0,0.3534103333950043,0.0,0.2843739688396454,0.0,0.0,0.0,0.07799317687749863,0.0,0.0,0.0,0.0585440956056118,0.0,0.04800451174378395,0.0,0.09707234054803848,0.0,0.0
refadv:591,refadv:591,the front-right foreground boy with a neutral expression looking toward the camera,False,10,openimages,False,13,absolute,0.0,0.34096768498420715,1.0,0.36704811453819275,0.6666666865348816,0.5002000331878662,1.0,0.5018072724342346,0.3333333432674408,0.47252964973449707,0.6666666865348816,0.4455784857273102,0.6666666865348816,0.5115973949432373,0.6666666865348816,0.4628079831600189,0.3333333432674408,0.3333333432674408
refadv:592,refadv:592,the front-right foreground boy with curly wavy brown hair,False,10,openimages,False,10,absolute,0.0,0.21340429782867432,1.0,0.2517598271369934,0.0,0.3941921889781952,1.0,0.3518252372741699,0.0,0.38259682059288025,1.0,0.32795846462249756,0.3333333432674408,0.43734773993492126,1.0,0.34575971961021423,0.0,0.3333333432674408
refadv:593,refadv:593,the front-right foreground boy with the narrower face and more defined chin line,False,10,openimages,False,14,absolute,0.0,0.366682767868042,1.0,0.39883914589881897,1.0,0.5560717582702637,1.0,0.5806363224983215,0.6666666865348816,0.5133491158485413,0.6666666865348816,0.5293170809745789,1.0,0.5909494161605835,1.0,0.5794217586517334,0.3333333134651184,0.3333333134651184
refadv:594,refadv:594,the mounted road wheel with less distinct blurred spokes,True,3,openimages,False,9,unclassified,0.0,0.007600535172969103,0.0,0.047883305698633194,0.0,0.04089783504605293,0.0,0.05015075206756592,0.0,0.03430566564202309,0.0,0.05364507436752319,0.0,0.012116820551455021,0.0,0.04459908604621887,0.0,0.0
refadv:595,refadv:595,the left-side wheel in the wheel well with clearly visible spokes,False,3,openimages,False,12,absolute,0.0,0.09567313641309738,0.0,0.05041970685124397,0.0,0.009122940711677074,0.0,0.027479080483317375,0.0,0.016318948939442635,0.0,0.04102928563952446,0.0,0.0,0.0,0.02332977019250393,0.0,0.0
refadv:596,refadv:596,the clearly visible front wheel,False,2,openimages,False,5,direct,0.0,0.052942752838134766,0.0,0.04198717698454857,0.0,0.091239333152771,0.3333333432674408,0.0759764313697815,0.0,0.09085428714752197,0.3333333432674408,0.08190124481916428,0.0,0.09212438017129898,0.0,0.07908302545547485,0.0,0.0
refadv:597,refadv:597,the closer-to-camera wheel with a fully visible tire and alloy rim,False,2,openimages,False,13,unclassified,0.0,0.06960135698318481,0.0,0.04078122228384018,0.0,0.07978308945894241,0.0,0.05340546369552612,0.0,0.07600492238998413,0.0,0.0533713735640049,0.0,0.07882728427648544,0.0,0.049130816012620926,0.0,0.0
refadv:598,refadv:598,"the wheel along the car’s side, not the rear one",True,2,openimages,False,11,logical,0.0,0.053452495485544205,0.0,0.029325038194656372,0.0,0.09280472993850708,0.0,0.07750459760427475,0.0,0.09367663413286209,0.6666666865348816,0.08610539883375168,0.0,0.08620857447385788,0.3333333432674408,0.07462482899427414,0.0,0.0
refadv:599,refadv:599,the wheel at the car’s side wheel well that appears smaller,False,2,openimages,False,12,logical,0.0,0.037007931619882584,0.0,0.04215914011001587,0.0,0.0,0.0,0.014280561357736588,0.0,0.0,0.0,0.015883710235357285,0.0,0.005793033633381128,0.0,0.015605125576257706,0.0,0.0
refadv:600,refadv:600,the tree on the left side along the paved lane in front of the small wall with some visible palm fronds above the trunk,False,2,openimages,False,24,relational,0.0,0.136494442820549,0.3333333432674408,0.17313234508037567,0.0,0.4318290054798126,0.3333333432674408,0.3584073781967163,0.0,0.46253344416618347,1.0,0.36603593826293945,0.3333333432674408,0.46861109137535095,0.6666666865348816,0.40738025307655334,0.0,0.3333333432674408
refadv:601,refadv:601,the wheel on the right-side motorcycle not under the large front basket,True,2,openimages,False,13,logical,0.0,0.08476344496011734,0.0,0.06940760463476181,0.0,0.09898846596479416,0.0,0.07887056469917297,0.0,0.12589865922927856,0.0,0.09392386674880981,0.0,0.1036800965666771,0.0,0.07845368981361389,0.0,0.0
refadv:602,refadv:602,the wheel in the right half of the frame without a clearly visible white fender directly above it,True,2,openimages,False,18,logical,0.0,0.04060313478112221,0.0,0.04414382576942444,0.0,0.026898080483078957,0.0,0.028848150745034218,0.0,0.01890331134200096,0.0,0.025645887479186058,0.0,0.04132760688662529,0.0,0.029980460181832314,0.0,0.0
refadv:603,refadv:603,the non-white-clothed person not leaning forward toward the knees,True,2,openimages,False,11,logical,0.0,0.03615870699286461,1.0,0.08777783066034317,0.0,0.05005599558353424,0.0,0.05614526942372322,0.0,0.026276588439941406,0.0,0.028574669733643532,0.0,0.03430868312716484,0.0,0.03292086347937584,0.0,0.0
refadv:604,refadv:604,the person in non-white clothing sitting slightly more to the left of the image,True,2,openimages,False,15,absolute,0.0,0.033698078244924545,1.0,0.09427028149366379,0.0,0.0891648456454277,0.0,0.1182786151766777,0.0,0.05817459151148796,0.0,0.08584606647491455,0.0,0.07740303128957748,0.3333333432674408,0.1099383607506752,0.0,0.0
refadv:605,refadv:605,the more upright seated person in the right-side seating cluster,False,2,openimages,False,11,absolute,0.0,0.03098905086517334,1.0,0.07687827199697495,0.0,0.05104286968708038,0.3333333432674408,0.07400991767644882,0.0,0.014349312521517277,0.0,0.027160340920090675,0.0,0.02927323617041111,0.6666666865348816,0.04836301878094673,0.0,0.0
refadv:606,refadv:606,"the person seated on the right side, closer to the table",False,2,openimages,False,11,relational,0.0,0.0217303317040205,0.3333333432674408,0.04694105312228203,0.0,0.05753285810351372,0.0,0.08389552682638168,0.0,0.026476144790649414,0.0,0.04980664327740669,0.0,0.04182108864188194,0.0,0.07055379450321198,0.0,0.0
refadv:607,refadv:607,the larger land vehicle on the right side of the image,False,4,openimages,False,11,logical,0.0,0.03713884577155113,1.0,0.15009962022304535,0.0,0.16819556057453156,1.0,0.23518317937850952,0.0,0.18648914992809296,1.0,0.24051018059253693,0.0,0.19470150768756866,1.0,0.26690372824668884,0.0,0.0
refadv:608,refadv:608,"the brighter, larger closer land vehicle",False,4,openimages,False,6,logical,0.0,0.021256009116768837,0.0,0.03493950143456459,0.0,0.0,0.0,0.023128390312194824,0.0,0.0,0.0,0.028228821232914925,0.0,0.0,0.0,0.045191820710897446,0.0,0.0
refadv:609,refadv:609,"the more brightly lit land vehicle, not the cooler gray painted one",True,4,openimages,False,12,logical,0.0,0.03152903541922569,1.0,0.10472030192613602,0.0,0.00544685497879982,0.0,0.061286356300115585,0.0,0.0,0.0,0.035047922283411026,0.0,0.0,0.0,0.057812098413705826,0.0,0.0
refadv:610,refadv:610,the right duck in the close pair of ducks,False,2,openimages,False,9,logical,0.0,0.08878041058778763,0.0,0.1396763175725937,0.0,0.1044984832406044,0.0,0.15392929315567017,0.0,0.14037078619003296,0.0,0.18865877389907837,0.0,0.13451209664344788,0.3333333432674408,0.17200039327144623,0.0,0.0
refadv:611,refadv:611,the paired duck with the more vivid orange bill,False,2,openimages,False,9,unclassified,0.0,0.05892622098326683,0.0,0.106987364590168,0.0,0.25286638736724854,0.3333333432674408,0.2615756094455719,0.0,0.33318865299224854,0.3333333432674408,0.3015740215778351,0.0,0.21071557700634003,0.0,0.2533644735813141,0.0,0.0
refadv:612,refadv:612,the woman to the right of the beer booth wearing a lighter-colored top,False,3,openimages,False,14,logical,0.0,0.014058750122785568,0.0,0.012658786959946156,0.0,0.018885308876633644,0.0,0.017317472025752068,0.0,0.01742439530789852,0.0,0.014145412482321262,0.0,0.01639975793659687,0.0,0.019518086686730385,0.0,0.0
refadv:613,refadv:613,the standing woman not in dark clothing,True,3,openimages,False,7,logical,0.0,0.015097454190254211,0.0,0.015243910253047943,0.0,0.04451194033026695,0.0,0.021832933649420738,0.0,0.0375334806740284,0.0,0.015438780188560486,0.0,0.030572673305869102,0.0,0.0214199498295784,0.0,0.0
refadv:614,refadv:614,the red onion with uniformly deep purple skin among the two on the left,False,2,openimages,False,14,logical,0.0,0.13300688564777374,0.0,0.09105484932661057,0.0,0.28326359391212463,0.6666666865348816,0.2933685779571533,0.0,0.28076401352882385,0.3333333432674408,0.2895032465457916,0.0,0.2882695496082306,0.6666666865348816,0.3039140999317169,0.0,0.0
refadv:615,refadv:615,the background standing person’s arm closer to the torso,False,2,openimages,False,10,absolute,0.0,0.007610090542584658,0.6666666865348816,0.017957553267478943,0.0,0.02668795734643936,0.0,0.02441793866455555,0.0,0.030246352776885033,0.0,0.023211829364299774,0.0,0.030246352776885033,0.0,0.021265923976898193,0.0,0.0
refadv:616,refadv:616,"the background out-of-focus attendee, not the one with reddish auburn hair",True,2,openimages,False,13,logical,0.0,0.18513600528240204,0.3333333432674408,0.22351936995983124,0.0,0.21237929165363312,0.6666666865348816,0.3684733808040619,0.0,0.2158479243516922,0.6666666865348816,0.33515283465385437,0.0,0.2543787956237793,1.0,0.45745110511779785,0.0,0.0
refadv:617,refadv:617,"the background out-of-focus woman, not leaning back with a hand resting on her face",True,2,openimages,False,16,logical,0.0,0.27508220076560974,1.0,0.33482298254966736,0.0,0.18314994871616364,0.6666666865348816,0.3996305763721466,0.0,0.2070101946592331,0.6666666865348816,0.4649662673473358,0.0,0.17845356464385986,1.0,0.4851672947406769,0.0,0.0
refadv:618,refadv:618,"the background out-of-focus attendee, not the one with a partially obscured face by downward angle",True,2,openimages,False,17,logical,0.0,0.143129363656044,0.0,0.2745278775691986,0.0,0.1483169049024582,0.3333333432674408,0.31662845611572266,0.0,0.06755007058382034,0.3333333432674408,0.23018556833267212,0.0,0.08902061730623245,0.0,0.25758063793182373,0.0,0.0
refadv:619,refadv:619,"the woman not seated at the microphone with a laptop, not the one with head tilted down as if reading",True,2,openimages,False,20,logical,0.0,0.21503619849681854,0.3333333432674408,0.2548901438713074,0.0,0.04931920766830444,0.0,0.17172937095165253,0.0,0.07851468026638031,0.0,0.17553049325942993,0.0,0.019474564120173454,0.0,0.15259559452533722,0.0,0.0
refadv:620,refadv:620,"the woman not seated at the microphone with a laptop, less front-facing",True,2,openimages,False,13,logical,0.0,0.07140470296144485,0.0,0.18079328536987305,0.0,0.21248356997966766,0.3333333432674408,0.2507220208644867,0.0,0.22370456159114838,0.6666666865348816,0.296871542930603,0.0,0.2519281208515167,1.0,0.2861497104167938,0.0,0.0
refadv:621,refadv:621,the adult-sized person whose upper torso with hands held together near the chest is visible,False,2,openimages,False,16,relational,0.3333333432674408,0.3793680965900421,1.0,0.4063957631587982,1.0,0.6373711228370667,1.0,0.6054407358169556,1.0,0.7448914051055908,1.0,0.6482114195823669,0.6666666865348816,0.5580820441246033,0.6666666865348816,0.531262218952179,0.0,-0.3333333134651184
refadv:622,refadv:622,the adult-sized person with hands pressed together as if clapping,False,2,openimages,False,11,unclassified,0.0,0.31078028678894043,0.3333333432674408,0.34873902797698975,0.6666666865348816,0.5227121710777283,0.6666666865348816,0.5114365220069885,1.0,0.74367755651474,1.0,0.6278870701789856,0.6666666865348816,0.6611407399177551,0.6666666865348816,0.5572682023048401,-0.3333333134651184,-0.3333333134651184
refadv:623,refadv:623,the sitting person whose lower body with legs and bare feet extended is most visible,False,2,openimages,False,15,logical,0.0,0.2664785087108612,0.3333333432674408,0.4159298837184906,0.0,0.028797732666134834,0.0,0.1870325654745102,0.0,0.07403038442134857,0.0,0.23776818811893463,0.0,0.13525080680847168,0.3333333432674408,0.25760090351104736,0.0,0.0
refadv:624,refadv:624,the sitting person with hands not pressed together,True,2,openimages,False,8,logical,0.0,0.3481428623199463,0.0,0.4145190715789795,0.0,0.11169878393411636,0.0,0.2709820568561554,0.0,0.1450820416212082,0.3333333432674408,0.29829612374305725,0.0,0.40021443367004395,1.0,0.47286394238471985,0.0,0.0
refadv:625,refadv:625,the back-of-head person with mostly just head and hair visible and little clothing shown,False,7,openimages,False,16,unclassified,0.0,0.2124839425086975,0.0,0.12965239584445953,0.0,0.27958980202674866,0.6666666865348816,0.21165655553340912,0.0,0.1455112099647522,0.0,0.11628148704767227,0.0,0.1321367621421814,0.0,0.11409018188714981,0.0,0.0
refadv:626,refadv:626,the tightly framed person at the bottom with more upper back visible,False,7,openimages,False,12,absolute,0.0,0.025068366900086403,0.3333333432674408,0.13619424402713776,0.0,0.0,0.0,0.021291399374604225,0.0,0.0,0.0,0.0331512950360775,0.0,0.0,0.0,0.020525675266981125,0.0,0.0
refadv:627,refadv:627,the man with his back turned toward the camera with large black letters completely readable across the back,False,2,openimages,False,18,unclassified,0.0,0.46510425209999084,0.0,0.3497414290904999,0.0,0.3853641450405121,0.0,0.2962164580821991,0.0,0.43846777081489563,0.0,0.34035277366638184,0.0,0.3750048875808716,0.0,0.3529535233974457,0.0,0.0
refadv:628,refadv:628,the man with his back turned toward the camera with more prominent wrinkling on the lettering area,False,2,openimages,False,17,unclassified,0.0,0.16845226287841797,0.0,0.3298262655735016,0.6666666865348816,0.5190865993499756,0.6666666865348816,0.5530418753623962,0.3333333432674408,0.4711396396160126,1.0,0.5147905349731445,0.3333333432674408,0.47836604714393616,0.6666666865348816,0.500322163105011,0.3333333432674408,0.0
refadv:629,refadv:629,"the man in the yellow top with large black lettering clearly visible on the back, the right one",False,2,openimages,False,18,unclassified,0.6666666865348816,0.4965479373931885,1.0,0.4437531530857086,0.0,0.428255558013916,0.6666666865348816,0.5510216355323792,0.3333333432674408,0.43051981925964355,0.3333333432674408,0.537451982498169,0.3333333432674408,0.4706696569919586,0.6666666865348816,0.5420536398887634,-0.3333333432674408,0.0
refadv:630,refadv:630,the man in the yellow shirt with large black lettering visible on the back and without prominent wrinkling on the central back lettering,True,2,openimages,False,23,logical,1.0,0.513476550579071,1.0,0.4475860595703125,0.3333333432674408,0.5065701603889465,0.6666666865348816,0.4811636507511139,0.3333333432674408,0.48061904311180115,1.0,0.5065508484840393,0.6666666865348816,0.49707508087158203,1.0,0.5187179446220398,0.0,0.3333333432674408
refadv:631,refadv:631,the more tightly squinted eye with the visible smile squint,False,3,openimages,False,10,unclassified,0.0,0.0035271223168820143,0.0,0.002509142505005002,0.0,0.007411353290081024,0.0,0.003962909337133169,0.0,0.005405434872955084,0.0,0.0033339846413582563,0.0,0.0047239274717867374,0.0,0.004023659974336624,0.0,0.0
refadv:632,refadv:632,the heavily occluded background person who is larger than the other one,False,2,openimages,False,12,logical,0.0,0.3363138437271118,0.0,0.39449265599250793,0.0,0.40574324131011963,1.0,0.8750773072242737,0.0,0.41785016655921936,1.0,0.8364927172660828,0.0,0.35295137763023376,1.0,0.9024139046669006,0.0,0.0
refadv:633,refadv:633,the slightly smaller person without a plaid cap or items held near the face,True,2,openimages,False,14,logical,0.0,0.08477675914764404,0.0,0.14418666064739227,0.0,0.0,0.0,0.07236627489328384,0.0,0.0,0.0,0.06960540264844894,0.0,0.0,0.0,0.06681042164564133,0.0,0.0
refadv:634,refadv:634,"the more centered head with lighter, curlier hair",False,2,openimages,False,8,logical,0.0,0.19439101219177246,0.0,0.1547573059797287,0.0,0.10338596254587173,0.0,0.13880060613155365,0.0,0.1199517771601677,0.0,0.1426553577184677,0.0,0.17529229819774628,0.3333333432674408,0.1874287724494934,0.0,0.0
refadv:635,refadv:635,the light haired head with a softer jaw contour,False,2,openimages,False,9,unclassified,0.0,0.0791168138384819,0.3333333432674408,0.07552865147590637,0.0,0.06581004709005356,0.0,0.04797302559018135,0.0,0.03278917819261551,0.3333333432674408,0.03609219565987587,0.0,0.04344434663653374,0.0,0.04446453973650932,0.0,0.0
refadv:636,refadv:636,the cropped head at the left part of the frame,False,2,openimages,False,10,relational,0.0,0.0823451578617096,0.0,0.10118570178747177,0.0,0.1575135737657547,0.3333333432674408,0.12733592092990875,0.0,0.14881004393100739,0.3333333432674408,0.1342182159423828,0.0,0.1448429673910141,0.3333333432674408,0.12677891552448273,0.0,0.0
refadv:637,refadv:637,the cropped person's head on the left with a more defined jawline,False,2,openimages,False,12,absolute,0.0,0.27594104409217834,0.0,0.1397649198770523,0.3333333432674408,0.45531272888183594,0.3333333432674408,0.3215007185935974,0.0,0.3976180851459503,0.0,0.29830846190452576,0.0,0.4474758207798004,0.6666666865348816,0.3276549279689789,0.3333333432674408,0.0
refadv:638,refadv:638,the person seated on the couch without glasses,True,2,openimages,False,8,logical,0.0,0.328382283449173,1.0,0.31235024333000183,0.6666666865348816,0.4859614372253418,1.0,0.5081995129585266,0.6666666865348816,0.5155607461929321,1.0,0.5513888001441956,1.0,0.5834650993347168,1.0,0.5371900200843811,0.0,0.3333333134651184
refadv:639,refadv:639,the seated person on the couch wearing a collared shirt,False,2,openimages,False,10,unclassified,0.0,0.3015788495540619,0.3333333432674408,0.3135037124156952,0.6666666865348816,0.5271823406219482,1.0,0.55272376537323,0.3333333432674408,0.3706112802028656,1.0,0.4689720571041107,0.0,0.2959335744380951,0.6666666865348816,0.3615720272064209,0.3333333432674408,-0.3333333432674408
refadv:640,refadv:640,the couch-seated person not wearing a wristwatch,True,2,openimages,False,8,logical,0.0,0.454623818397522,1.0,0.32055434584617615,0.0,0.36456167697906494,0.6666666865348816,0.43109428882598877,0.3333333432674408,0.43548497557640076,0.6666666865348816,0.48442697525024414,0.3333333432674408,0.3975398540496826,0.3333333432674408,0.3671310842037201,-0.3333333432674408,0.0
refadv:641,refadv:641,the younger-looking man not wearing glasses,True,2,openimages,False,7,logical,0.0,0.1371489018201828,0.0,0.2035687416791916,0.0,0.1550903171300888,0.0,0.18573665618896484,0.0,0.33564117550849915,0.6666666865348816,0.3318779170513153,0.0,0.16264881193637848,0.0,0.24091626703739166,0.0,0.0
refadv:642,refadv:642,the younger-looking man not wearing a collared polo shirt,True,2,openimages,False,10,logical,1.0,0.5163731575012207,1.0,0.3816101849079132,1.0,0.6920130848884583,1.0,0.5951908230781555,1.0,0.6520461440086365,1.0,0.5384058356285095,1.0,0.7853073477745056,1.0,0.6747022271156311,0.0,0.0
refadv:643,refadv:643,the younger-looking man not wearing a wristwatch,True,2,openimages,False,8,logical,1.0,0.5058349370956421,1.0,0.34069955348968506,1.0,0.7271513938903809,1.0,0.6188806891441345,0.6666666865348816,0.6110336184501648,1.0,0.4966306984424591,1.0,0.743830680847168,1.0,0.647304356098175,0.3333333134651184,0.3333333134651184
refadv:644,refadv:644,the small white cup with above the main plate,False,4,openimages,False,9,relational,0.0,0.00945072527974844,0.0,0.012308411300182343,0.0,0.011508186347782612,0.0,0.013098265044391155,0.0,0.0,0.0,0.004950372036546469,0.0,0.004323828499764204,0.0,0.008206557482481003,0.0,0.0
refadv:645,refadv:645,the less-filled container near the top area of the table setting,True,4,openimages,False,12,relational,0.0,0.019808800891041756,0.0,0.029241234064102173,0.0,0.0737135037779808,0.6666666865348816,0.10065250843763351,0.0,0.07424493134021759,0.3333333432674408,0.08756736665964127,0.0,0.08339337259531021,0.6666666865348816,0.09696923941373825,0.0,0.0
refadv:646,refadv:646,the foreground person not in a black dress,True,2,openimages,False,8,logical,0.0,0.31846877932548523,0.6666666865348816,0.381960391998291,0.0,0.0328565388917923,0.0,0.10503309965133667,0.0,0.18239997327327728,0.0,0.19039547443389893,0.0,0.006477804388850927,0.0,0.08999958634376526,0.0,0.0
refadv:647,refadv:647,the foreground person not in a large dark hat with bright trim,True,2,openimages,False,12,logical,0.0,0.2967008352279663,0.6666666865348816,0.41548991203308105,0.0,0.22909057140350342,0.3333333432674408,0.31096628308296204,0.6666666865348816,0.4483814537525177,0.6666666865348816,0.4597759246826172,0.0,0.26101988554000854,0.0,0.218004509806633,-0.6666666865348816,-0.6666666865348816
refadv:648,refadv:648,the foreground full-body person not wearing dark flat dress shoes,True,2,openimages,False,11,logical,0.0,0.42552343010902405,0.6666666865348816,0.431192547082901,0.0,0.10842791944742203,0.0,0.14962293207645416,0.0,0.13554836809635162,0.0,0.13843558728694916,0.0,0.17245124280452728,0.0,0.11787528544664383,0.0,0.0
refadv:649,refadv:649,the foreground full-body person not wearing a patterned tie,True,2,openimages,False,10,logical,0.0,0.42280247807502747,0.6666666865348816,0.41244766116142273,0.0,0.340721994638443,0.3333333432674408,0.3505646288394928,0.0,0.36162304878234863,0.0,0.3042363226413727,0.3333333432674408,0.2642665505409241,0.3333333432674408,0.290445476770401,0.0,0.3333333432674408
