id,image_id,expression,finecops_level,finecops_tuple_type,A4_acc_iou_0.5,A4_iou,A4_pointing,A4_target_mass,S4_acc_iou_0.5,S4_iou,S4_pointing,S4_target_mass,A8_acc_iou_0.5,A8_iou,A8_pointing,A8_target_mass,A4_minus_S4,A8_minus_S4
finecops:test:6271,2353040,"Inside the oven, a woman carefully holds a glass tray.",2,2_hop,0.6666666865348816,0.4712165892124176,0.6666666865348816,0.4892699718475342,0.6666666865348816,0.4915229082107544,0.6666666865348816,0.532042920589447,0.3333333432674408,0.5288800597190857,1.0,0.5890296697616577,0.0,-0.3333333432674408
finecops:test:6272,2353040,The woman with possession of the glass tray.,2,1_hop,0.6666666865348816,0.5092326998710632,0.6666666865348816,0.5894432663917542,0.6666666865348816,0.5158040523529053,0.6666666865348816,0.6059921383857727,0.3333333432674408,0.5204669833183289,0.6666666865348816,0.5865578055381775,0.0,-0.3333333432674408
finecops:test:6273,2353040,The woman engaged in removing the food from the oven.,3,2_hop,1.0,0.870080292224884,1.0,0.6525046229362488,0.6666666865348816,0.6130505204200745,1.0,0.6224765181541443,0.6666666865348816,0.7083921432495117,1.0,0.6128402352333069,0.3333333134651184,0.0
finecops:test:6275,2353040,The gray pan that is to the right of the woman that is holding the glass tray.,1,2_hop,0.0,0.1507730931043625,0.0,0.1103932335972786,0.0,0.13660390675067902,0.0,0.1207331120967865,0.0,0.1281532347202301,0.0,0.09510115534067154,0.0,0.0
finecops:test:6276,2353040,"To the left of the counter, the gray pan rests atop the stove.",2,and,0.0,0.003365570679306984,0.0,0.037694040685892105,0.0,0.03160398080945015,0.0,0.04445229843258858,0.0,0.0,0.0,0.021368002519011497,0.0,0.0
finecops:test:6277,2353040,Foodstuffs can be found inside the oven.,2,1_hop,0.0,0.11711058765649796,0.0,0.0734449252486229,0.0,0.10672733187675476,0.0,0.0763116180896759,0.0,0.0916178897023201,0.0,0.06513670086860657,0.0,0.0
finecops:test:6278,2353040,The food being tugged along by the woman carrying the glass tray.,3,2_hop,0.0,0.09747650474309921,0.3333333432674408,0.08167630434036255,0.0,0.042605262249708176,0.0,0.04266222193837166,0.0,0.037495873868465424,0.0,0.039512380957603455,0.0,0.0
finecops:test:14150,2353040,The food located to the right of the gray pot resting atop the oven.,2,2_hop,0.0,0.06451199948787689,0.0,0.06426533311605453,0.0,0.055580735206604004,0.0,0.05078039690852165,0.0,0.06236159801483154,0.6666666865348816,0.07316640019416809,0.0,0.0
finecops:test:14151,2353040,Next to the gray pot is the food.,2,1_hop,0.0,0.028928646817803383,0.0,0.02759530581533909,0.0,0.01590678095817566,0.0,0.020950859412550926,0.0,0.029730768874287605,0.0,0.028165975585579872,0.0,0.0
finecops:test:4250,2353069,"Long board used for skating, finished in black.",1,0_hop,1.0,0.8048951625823975,1.0,0.7437729835510254,1.0,0.7362554669380188,1.0,0.7090826630592346,1.0,0.6930251121520996,1.0,0.6796839833259583,0.0,0.0
finecops:test:2831,2353106,"Building aged gracefully over time, primarily built with bricks.",1,0_hop,0.0,0.35557976365089417,0.6666666865348816,0.8762871623039246,0.0,0.3249988257884979,1.0,0.8691180348396301,0.0,0.1424202173948288,0.6666666865348816,0.8119206428527832,0.0,0.0
finecops:test:2832,2353106,"To the left of the fence, adjacent to the tree, stands the old and brick building.",1,2_hop,0.0,0.26199379563331604,1.0,0.9407585263252258,0.3333333432674408,0.39082908630371094,1.0,0.9025976061820984,0.0,0.34067845344543457,1.0,0.9495456218719482,-0.3333333432674408,-0.3333333432674408
finecops:test:4036,2353125,Black-coated automobile.,1,0_hop,1.0,0.6240537762641907,1.0,0.8529008030891418,1.0,0.670882523059845,1.0,0.8401615023612976,1.0,0.6116471290588379,1.0,0.8628696799278259,0.0,0.0
finecops:test:4271,2353207,"The umbrella held by the adult female, herself found to the left of the young, petite girl.",2,2_hop,0.0,0.07191645354032516,0.0,0.08899156004190445,0.0,0.003642190247774124,0.0,0.03820059448480606,0.0,0.01721590757369995,0.0,0.05538159981369972,0.0,0.0
finecops:test:4273,2353207,"The umbrella can be spotted to the right of those individuals gathered together, themselves positioned to the left of the solitary lady.",3,2_hop,0.0,0.1405576467514038,0.0,0.15231755375862122,0.0,0.1480676531791687,0.3333333432674408,0.18150025606155396,0.0,0.007737146224826574,0.0,0.05541491508483887,0.0,0.0
finecops:test:4276,2353207,"The man holding the umbrella, positioned to the left of the wires.",3,2_hop,0.0,0.03815415874123573,0.0,0.04707128182053566,0.0,0.049638211727142334,0.0,0.06447142362594604,0.0,0.006234151776880026,0.0,0.040779534727334976,0.0,0.0
finecops:test:3803,2353266,Situated to the right of the sign is the pole.,2,1_hop,0.0,0.18826167285442352,0.0,0.18736915290355682,0.0,0.1847296804189682,0.0,0.20406322181224823,0.0,0.213004469871521,0.0,0.1909170150756836,0.0,0.0
finecops:test:13492,2353266,The pole positioned to the left of the fence.,2,1_hop,0.0,0.0047741420567035675,0.0,0.004606985952705145,0.0,0.005558645352721214,0.0,0.006077093537896872,0.0,0.005339502822607756,0.0,0.005946427583694458,0.0,0.0
finecops:test:3418,2353322,"Close to the picture, the boy can be seen enjoying his hot dog.",1,and,0.0,0.2225147932767868,0.6666666865348816,0.7394247055053711,0.0,0.43985578417778015,1.0,0.8614578247070312,0.3333333432674408,0.3193022310733795,1.0,0.7958723902702332,0.0,0.3333333432674408
finecops:test:3419,2353322,"The cup placed to the left of the red tray, which is itself situated to the right of the white lid.",1,2_hop,0.0,0.2579219341278076,1.0,0.32325175404548645,0.0,0.2601000964641571,1.0,0.3262960910797119,0.0,0.2579219341278076,1.0,0.33013007044792175,0.0,0.0
finecops:test:9158,2353336,"The large, orange and huge kite.",1,0_hop,1.0,0.7060601711273193,1.0,0.7448951601982117,1.0,0.6288347840309143,1.0,0.7484570145606995,1.0,0.6594802737236023,1.0,0.7661087512969971,0.0,0.0
finecops:test:9159,2353336,"To the right of the building, you can see a massive orange kite.",1,1_hop,1.0,0.6709762215614319,1.0,0.8447592854499817,1.0,0.6868184208869934,1.0,0.8436220288276672,1.0,0.6594643592834473,1.0,0.8543474078178406,0.0,0.0
finecops:test:11464,2353347,The bat with the same color as the helmet.,1,same_attr,0.0,0.39072856307029724,1.0,0.3324015438556671,0.0,0.36125680804252625,0.6666666865348816,0.313711941242218,0.0,0.34527602791786194,1.0,0.30982449650764465,0.0,0.0
finecops:test:4853,2353354,"Mirror fixed to the right of the white, porcelain toilet adjacent to the waste bin.",2,2_hop,0.0,0.0,0.0,0.02601432241499424,0.0,0.0,0.0,0.020919404923915863,0.0,0.0,0.0,0.023798838257789612,0.0,0.0
finecops:test:4854,2353354,"There is a mirror to the right of the shelf and the white, porcelain toilet.",2,and,0.0,0.01741793006658554,0.0,0.12371500581502914,0.0,0.045961007475852966,0.0,0.13852842152118683,0.0,0.04606640711426735,0.0,0.15083590149879456,0.0,0.0
finecops:test:13854,2353354,The mirror positioned above the white porcelain toilet that is in close proximity to the white trash can.,2,2_hop,0.0,0.0,0.0,0.008627203293144703,0.0,0.06574758887290955,0.0,0.06130869686603546,0.0,0.0,0.0,0.016339000314474106,0.0,0.0
finecops:test:13855,2353354,"The mirror is positioned above the white and porcelain toilet, to the left of the shelf.",2,and,0.0,0.019536903128027916,0.0,0.033873748034238815,0.0,0.0,0.0,0.009768937714397907,0.0,0.0,0.0,0.008800159208476543,0.0,0.0
finecops:test:2568,2353387,"Placed to the right of both the stainless steel dishwasher and the island, there is a cabinet.",1,and,0.0,0.019757794216275215,0.0,0.02711966447532177,0.0,0.0,0.0,0.0026526013389229774,0.0,0.0,0.0,0.007103451993316412,0.0,0.0
finecops:test:8530,2353425,"On the left side of the van, to the right of the doors, stands the white car.",1,2_hop,1.0,0.7889549136161804,1.0,0.6785900592803955,0.6666666865348816,0.5722777247428894,0.6666666865348816,0.5250797271728516,0.3333333432674408,0.4175400733947754,0.6666666865348816,0.4202558994293213,0.3333333134651184,-0.3333333432674408
finecops:test:526,2353439,Blue flying toy on a string.,1,0_hop,0.0,0.047212835401296616,1.0,0.14889967441558838,0.0,0.04947541281580925,1.0,0.16978861391544342,0.0,0.049392957240343094,1.0,0.15682442486286163,0.0,0.0
finecops:test:2725,2353464,The white sedan sitting quietly.,1,0_hop,1.0,0.8404240608215332,1.0,0.6721979975700378,1.0,0.7690771222114563,1.0,0.6601839661598206,1.0,0.8760975003242493,1.0,0.6793556809425354,0.0,0.0
finecops:test:699,2353563,The yellow marker.,1,0_hop,0.0,0.0863213762640953,0.0,0.09202122688293457,0.0,0.12045586854219437,0.0,0.13504503667354584,0.0,0.0742289200425148,0.0,0.09081694483757019,0.0,0.0
finecops:test:700,2353563,"The yellow marker positioned to the right of the small, red scissors contained in a bag.",1,2_hop,0.0,0.11200147122144699,0.0,0.137778177857399,0.0,0.09666009992361069,0.0,0.12996768951416016,0.0,0.08107804507017136,0.0,0.1086987629532814,0.0,0.0
finecops:test:1863,2353589,Mousepad adorned with black shade.,1,0_hop,0.0,0.252718448638916,0.6666666865348816,0.28872302174568176,0.3333333432674408,0.3157348930835724,0.6666666865348816,0.3234363794326782,0.3333333432674408,0.20290081202983856,0.3333333432674408,0.21595017611980438,-0.3333333432674408,0.0
finecops:test:4102,2353599,"The man is situated to the left of the table, which is also to the left of the book.",2,2_hop,0.0,0.07402250915765762,0.0,0.07147028297185898,0.0,0.11505664139986038,0.0,0.07768522202968597,0.0,0.067625992000103,0.0,0.05782357230782509,0.0,0.0
finecops:test:4103,2353599,"To the left of the table, there is a man.",2,1_hop,0.0,0.0002706774394027889,0.0,0.008885476738214493,0.0,0.00014746314263902605,0.0,0.008702338673174381,0.0,0.0,0.0,0.003343537449836731,0.0,0.0
finecops:test:4104,2353599,"Positioned to the left of those gathered around the table, this particular man becomes noticeable.",3,2_hop,0.0,0.0,0.0,0.005678140092641115,0.0,0.0008383941021747887,0.0,0.01309598982334137,0.0,0.0,0.0,0.0049613709561526775,0.0,0.0
finecops:test:4106,2353599,To the left of both the basket and the bowl rests a glass.,2,and,0.0,0.11096352338790894,0.3333333432674408,0.0937078595161438,0.0,0.10775059461593628,0.3333333432674408,0.09855097532272339,0.0,0.12156306952238083,0.0,0.0785956084728241,0.0,0.0
finecops:test:4107,2353599,The man located to the right of the bowl placed on the table.,2,2_hop,0.6666666865348816,0.5588107109069824,1.0,0.6079955697059631,1.0,0.6065337061882019,1.0,0.646054744720459,1.0,0.6548187136650085,1.0,0.6642144322395325,-0.3333333134651184,0.0
finecops:test:4108,2353599,The man is positioned to the right of both the table and the bowl.,2,and,1.0,0.587565004825592,1.0,0.641757071018219,1.0,0.5570641756057739,1.0,0.6280365586280823,0.6666666865348816,0.5658186078071594,1.0,0.6316535472869873,0.0,-0.3333333134651184
finecops:test:4109,2353599,The man situated on the right side of the wine bottle resting on the table.,3,2_hop,0.6666666865348816,0.6284920573234558,1.0,0.6569073796272278,1.0,0.6306714415550232,1.0,0.6686559319496155,1.0,0.6659152507781982,1.0,0.6549556851387024,-0.3333333134651184,0.0
finecops:test:8387,2353633,A male individual without his torso clothed.,1,0_hop,1.0,0.6006038188934326,1.0,0.8058397769927979,1.0,0.5691108107566833,1.0,0.8309815526008606,1.0,0.5935632586479187,1.0,0.8208265900611877,0.0,0.0
finecops:test:8388,2353633,"A shirtless man can be found, surrounded by rocks, residing on the right-hand side of the white surfboard.",1,and,1.0,0.5986494421958923,1.0,0.8199047446250916,1.0,0.6101465821266174,1.0,0.8235977292060852,1.0,0.5734686851501465,1.0,0.8517089486122131,0.0,0.0
finecops:test:8389,2353633,The white surfboard remains positioned to the left of the man without his shirt.,1,1_hop,1.0,0.6645967364311218,1.0,0.8278079628944397,1.0,0.627903401851654,1.0,0.8379097580909729,1.0,0.6452918648719788,1.0,0.8345465660095215,0.0,0.0
finecops:test:3738,2353722,"Upon the wooden and tanned table rests a petite, white plate.",1,1_hop,0.0,0.08400162309408188,0.0,0.06511522084474564,0.0,0.09922196716070175,0.0,0.07567626982927322,0.0,0.08251198381185532,0.0,0.061177778989076614,0.0,0.0
finecops:test:11372,2353722,The plate that shares the same color as the cup.,1,same_attr,0.0,0.2361208200454712,1.0,0.2684597671031952,0.0,0.22937506437301636,1.0,0.2619093656539917,0.0,0.21302475035190582,1.0,0.24981403350830078,0.0,0.0
finecops:test:11983,2353722,A plate with the same color as the cup situated on the table made of wood and tan.,1,same_attr_two_hop,0.0,0.13910497725009918,0.6666666865348816,0.11494195461273193,0.0,0.11849208921194077,0.3333333432674408,0.0900825783610344,0.0,0.10881934314966202,0.3333333432674408,0.0953996405005455,0.0,0.0
finecops:test:5373,2353755,The train waits to the right of the door.,2,1_hop,1.0,0.6701895594596863,1.0,0.8322997093200684,1.0,0.6249164938926697,1.0,0.8315491676330566,1.0,0.6197264790534973,1.0,0.838264524936676,0.0,0.0
finecops:test:13959,2353755,"To the left of the blue sign, which stands to the left of the tall black post, is the train.",2,2_hop,0.6666666865348816,0.5063707828521729,0.3333333432674408,0.48681530356407166,0.6666666865348816,0.47906360030174255,0.3333333432674408,0.48813489079475403,0.6666666865348816,0.539862871170044,0.3333333432674408,0.5497886538505554,0.0,0.0
finecops:test:13960,2353755,Located to the left of the blue sign is the train.,2,1_hop,0.3333333432674408,0.4954811632633209,0.6666666865348816,0.4677177369594574,1.0,0.6345533132553101,1.0,0.6046926379203796,0.6666666865348816,0.4542105495929718,0.3333333432674408,0.4730497896671295,-0.6666666269302368,-0.3333333134651184
finecops:test:4052,2353763,Machine colossal in size.,1,0_hop,0.0,0.1153358444571495,0.0,0.21960705518722534,0.0,0.26420286297798157,0.6666666865348816,0.288724809885025,0.3333333432674408,0.34847941994667053,0.6666666865348816,0.33159545063972473,0.0,0.3333333432674408
finecops:test:4207,2353781,Tents coloured grey can be found around here.,2,0_hop,0.0,0.05616367980837822,0.0,0.07558206468820572,0.0,0.137593612074852,0.0,0.1350318193435669,0.0,0.0233281422406435,0.0,0.0572991780936718,0.0,0.0
finecops:test:4210,2353781,"The barrier separating spectators from performers runs along the left side of the vivacious, golden animal leaping nearby before reaching the lady.",2,2_hop,0.0,0.05459842085838318,0.0,0.0753607228398323,0.0,0.059886205941438675,0.0,0.07486697286367416,0.0,0.055046722292900085,0.0,0.05663701891899109,0.0,0.0
finecops:test:4211,2353781,The fence to the left of the gold and jumping dog and the woman.,2,and,0.0,0.23879261314868927,0.3333333432674408,0.27224040031433105,0.0,0.2628069221973419,0.0,0.2546464502811432,0.0,0.1645350307226181,0.0,0.177402064204216,0.0,0.0
finecops:test:13651,2353781,The tent positioned to the right of the woman who is to the right of the jumping and golden dog.,2,2_hop,0.0,0.06461398303508759,0.3333333432674408,0.11660141497850418,0.0,0.09067755192518234,0.0,0.07425148785114288,0.0,0.12444732338190079,0.0,0.1132386103272438,0.0,0.0
finecops:test:13652,2353781,Positioned to the right of the woman is the tent.,2,1_hop,0.0,0.11879190802574158,0.0,0.1078660860657692,0.0,0.08722633123397827,0.0,0.09576312452554703,0.0,0.10534601658582687,0.0,0.11544793099164963,0.0,0.0
finecops:test:13653,2353781,"To the right of the sign is the fence, and further to the right of the fence, you'll find the tent.",3,2_hop,0.0,0.05413733422756195,0.0,0.07102197408676147,0.0,0.004227415192872286,0.0,0.022433361038565636,0.0,0.13958032429218292,0.0,0.09936002641916275,0.0,0.0
finecops:test:9898,2353784,The green bus.,1,0_hop,1.0,0.7728273868560791,1.0,0.8346313834190369,1.0,0.7728273868560791,1.0,0.8224800229072571,1.0,0.7406261563301086,1.0,0.8357097506523132,0.0,0.0
finecops:test:9899,2353784,The green bus is sited to the left of the street.,1,1_hop,1.0,0.7071595191955566,1.0,0.8296093940734863,1.0,0.7714583277702332,1.0,0.8224489092826843,1.0,0.6794341206550598,1.0,0.8376191258430481,0.0,0.0
finecops:test:1583,2353795,"Behind the weathered, grey elephant lays the protective fencing.",1,1_hop,0.0,0.06354699283838272,0.0,0.07473674416542053,0.0,0.06740125268697739,0.0,0.07691279798746109,0.0,0.051496196538209915,0.0,0.07351166754961014,0.0,0.0
finecops:test:2941,2353868,That elderly lady.,1,0_hop,0.3333333432674408,0.49324533343315125,1.0,0.6361532807350159,0.6666666865348816,0.5769969820976257,1.0,0.683305025100708,0.6666666865348816,0.557723879814148,1.0,0.6629132032394409,-0.3333333432674408,0.0
finecops:test:2942,2353868,"Riding the black horse out front, next to the wood fence, is this older girl.",1,2_hop,0.0,0.2147456407546997,0.0,0.23578040301799774,0.0,0.21996362507343292,0.6666666865348816,0.23414672911167145,0.0,0.2147456407546997,0.3333333432674408,0.25202393531799316,0.0,0.0
finecops:test:2943,2353868,"Riding the black horse, the older female individual precedes the green trees.",1,and,0.0,0.26685649156570435,0.3333333432674408,0.2464306801557541,0.0,0.2653796672821045,1.0,0.2852195203304291,0.0,0.26291152834892273,1.0,0.2749302387237549,0.0,0.0
finecops:test:8359,2353890,The mysterious black container.,1,0_hop,0.0,0.26625755429267883,1.0,0.27225688099861145,0.0,0.24038319289684296,1.0,0.23999787867069244,0.0,0.2662575840950012,1.0,0.26397207379341125,0.0,0.0
finecops:test:8360,2353890,"The black box resides atop the wood cabinet, being to the right of the brown couch.",1,and,0.0,0.0833209753036499,0.3333333432674408,0.09395589679479599,0.0,0.05494232848286629,0.0,0.056704580783843994,0.0,0.051440104842185974,0.0,0.06438658386468887,0.0,0.0
finecops:test:8361,2353890,Coffee table constructed out of wood.,1,0_hop,1.0,0.5681841969490051,1.0,0.5171412825584412,1.0,0.5650450587272644,1.0,0.5339977741241455,1.0,0.5838798880577087,1.0,0.5303301811218262,0.0,0.0
finecops:test:8362,2353890,"In alignment with the brown couch set aside the wooden cabinet, appears the wood coffee table at center stage.",1,2_hop,0.0,0.20843935012817383,0.0,0.20257866382598877,0.0,0.1468587964773178,0.0,0.12389865517616272,0.0,0.15694193542003632,0.3333333432674408,0.1516508013010025,0.0,0.0
finecops:test:10559,2353890,The coffee table made of the same material as the cabinet.,1,same_attr,0.6666666865348816,0.6505749821662903,1.0,0.5440383553504944,1.0,0.6109340786933899,1.0,0.5693865418434143,1.0,0.6156637072563171,1.0,0.5342424511909485,-0.3333333134651184,0.0
finecops:test:11643,2353890,A box identical in color to the fan placed to the right of the wood cabinet.,1,same_attr_two_hop,0.0,0.235270693898201,1.0,0.21193690598011017,0.0,0.1693517565727234,0.6666666865348816,0.16656266152858734,0.0,0.20675455033779144,1.0,0.2060725837945938,0.0,0.0
finecops:test:11645,2353890,The coffee table made up of similar materials as the chair present at the left side of the individual.,1,same_attr_two_hop,0.0,0.2002185583114624,0.3333333432674408,0.2202184647321701,0.0,0.34523963928222656,0.3333333432674408,0.17080242931842804,0.0,0.31893274188041687,0.0,0.2102525234222412,0.0,0.0
finecops:test:11646,2353890,The coffee table constructed identically to the table located towards the left side of the brown couch.,1,same_attr_two_hop,0.6666666865348816,0.5009505748748779,1.0,0.4753841161727905,0.3333333432674408,0.43077540397644043,1.0,0.41613662242889404,0.3333333432674408,0.4892953634262085,1.0,0.4355641305446625,0.3333333432674408,0.0
finecops:test:6828,2354042,The male figure is positioned to the right of the wooden entranceway.,2,1_hop,0.3333333432674408,0.47223982214927673,1.0,0.5914831161499023,1.0,0.5505397319793701,1.0,0.6516397595405579,0.3333333432674408,0.47984257340431213,1.0,0.5612220764160156,-0.6666666269302368,-0.6666666269302368
finecops:test:5713,2354057,"Inside the construction site to the left of those towering, rugged stones lives one lanky giraffe.",2,2_hop,0.0,0.20093943178653717,1.0,0.2766210734844208,0.0,0.28418275713920593,1.0,0.35818973183631897,0.0,0.2892843186855316,1.0,0.33602872490882874,0.0,0.0
finecops:test:5714,2354057,"To the left of the substantial, rocky formations made of stone, there's a giraffe stationed inside the building.",2,and,0.0,0.21928870677947998,0.6666666865348816,0.3139599561691284,0.0,0.32551947236061096,1.0,0.3762267827987671,0.0,0.2910749018192291,1.0,0.3653804361820221,0.0,0.0
finecops:test:9389,2354084,The black baseball.,1,0_hop,1.0,0.6557283401489258,1.0,0.601256787776947,1.0,0.6342236995697021,1.0,0.5840060114860535,1.0,0.7303650975227356,1.0,0.6171719431877136,0.0,0.0
finecops:test:9390,2354084,The dark-hued ball resting slightly to the right of the lad engaged in tossing his frisbee.,1,2_hop,0.6666666865348816,0.5804103016853333,0.6666666865348816,0.5247307419776917,0.3333333432674408,0.46825745701789856,0.3333333432674408,0.4317501485347748,0.6666666865348816,0.5255052447319031,0.6666666865348816,0.5105988383293152,0.3333333432674408,0.3333333432674408
finecops:test:247,2354103,Fish prepared through culinary methods.,1,0_hop,1.0,0.5767506957054138,1.0,0.4811551570892334,0.6666666865348816,0.5696234703063965,1.0,0.4341549575328827,1.0,0.5905230045318604,1.0,0.49679484963417053,0.3333333134651184,0.3333333134651184
finecops:test:248,2354103,Below the layer of green herbs lies the cooked fish.,1,1_hop,1.0,0.6386758089065552,1.0,0.559904158115387,1.0,0.6181237101554871,1.0,0.5535160899162292,1.0,0.654350996017456,1.0,0.5556516051292419,0.0,0.0
finecops:test:249,2354103,"On the bright, white ceramic plate rests an array of colorful vegetables gleaming softly.",1,1_hop,1.0,0.7494156956672668,1.0,0.6880993843078613,1.0,0.8583417534828186,1.0,0.6652828454971313,1.0,0.8372531533241272,1.0,0.6775918006896973,0.0,0.0
finecops:test:250,2354103,"Nearby, slightly separated from the green herbs delicately poised above the cooked fish, awaits the miniature carrot.",2,2_hop,0.0,0.0,0.0,0.024251118302345276,0.0,0.004698371980339289,0.0,0.04001278802752495,0.0,0.0030244123190641403,0.0,0.029874643310904503,0.0,0.0
finecops:test:251,2354103,"To the left of the green herbs and the glazed potato, there lays a small carrot.",2,and,0.0,0.224676251411438,0.0,0.2059994488954544,0.0,0.1977856308221817,0.0,0.15943299233913422,0.0,0.2476070076227188,0.3333333432674408,0.22150786221027374,0.0,0.0
finecops:test:252,2354103,"To the left of the sauce, which sits to the right of the glazed potato, lies the small carrot.",3,2_hop,0.0,0.16183079779148102,0.6666666865348816,0.17101740837097168,0.0,0.06668021529912949,0.3333333432674408,0.09236282110214233,0.0,0.15999506413936615,0.6666666865348816,0.1723073571920395,0.0,0.0
finecops:test:12126,2354103,"Above the cooked fish are the green herbs, and to the right of these herbs is the small carrot.",2,2_hop,0.0,0.3474312126636505,0.3333333432674408,0.30795979499816895,0.0,0.2734541594982147,0.0,0.2533363401889801,0.0,0.3210877478122711,0.3333333432674408,0.2970811128616333,0.0,0.0
finecops:test:12128,2354103,The small carrot resting in the sauce situated to the right of the cooked onion.,3,2_hop,1.0,0.7559071183204651,1.0,0.6530668139457703,0.6666666865348816,0.5599648356437683,0.6666666865348816,0.4796946346759796,1.0,0.6583123803138733,1.0,0.6865191459655762,0.3333333134651184,0.3333333134651184
finecops:test:8686,2354154,"To the left of the boy, who is situated to the right of the eye glasses, is the yellow and plain cake.",1,2_hop,0.3333333432674408,0.35149428248405457,0.3333333432674408,0.38395050168037415,0.3333333432674408,0.30545687675476074,0.3333333432674408,0.38115227222442627,0.3333333432674408,0.35115304589271545,0.6666666865348816,0.39186564087867737,0.0,0.0
finecops:test:8687,2354154,"Standing to the left of the eye glasses, which themselves are to the left of the staircase, is the boy.",2,2_hop,0.3333333432674408,0.5104604959487915,0.6666666865348816,0.5291030406951904,0.0,0.3827377259731293,0.3333333432674408,0.49592313170433044,0.0,0.3551822006702423,0.6666666865348816,0.4663759171962738,0.3333333432674408,0.0
finecops:test:8688,2354154,"To the left of the eyeglasses and the white sugar container, there stands a boy.",2,and,0.3333333432674408,0.40036889910697937,0.6666666865348816,0.48482680320739746,0.0,0.3289696276187897,0.3333333432674408,0.4736933708190918,0.0,0.29023584723472595,0.6666666865348816,0.4024312198162079,0.3333333432674408,0.0
finecops:test:14579,2354154,The boy positioned to the right of the eyeglasses located to the left of the staircase.,2,2_hop,0.6666666865348816,0.4432690143585205,0.6666666865348816,0.5323426127433777,1.0,0.6298215389251709,1.0,0.7585516571998596,0.6666666865348816,0.5635227560997009,1.0,0.6458759903907776,-0.3333333134651184,-0.3333333134651184
finecops:test:14580,2354154,"To the right of both the white sugar and the plain, yellow cake stands the boy.",2,and,0.0,0.12589766085147858,0.3333333432674408,0.19626367092132568,0.0,0.019128616899251938,0.0,0.09114251285791397,0.0,0.025595365092158318,0.0,0.08672156184911728,0.0,0.0
finecops:test:14581,2354154,"To the right of the person, who in turn is to the right of the smoke, stands the boy.",3,2_hop,0.6666666865348816,0.509464681148529,0.6666666865348816,0.6137063503265381,0.3333333432674408,0.3326577842235565,0.0,0.374067097902298,0.3333333432674408,0.4159024655818939,0.3333333432674408,0.46461978554725647,0.3333333432674408,0.0
finecops:test:4547,2354183,The dome gleaming white.,1,0_hop,0.0,0.08336994796991348,0.0,0.03351568803191185,0.0,0.10102514177560806,0.0,0.02014186792075634,0.0,0.08736026287078857,0.0,0.02905012108385563,0.0,0.0
finecops:test:4548,2354183,The gentleman occupying the chair.,2,1_hop,0.0,0.10554054379463196,1.0,0.17341788113117218,0.0,0.13138198852539062,1.0,0.18889862298965454,0.0,0.10770312696695328,1.0,0.16681641340255737,0.0,0.0
finecops:test:6532,2354201,The white pillow that is to the left of the silver lamp that is on top of the nightstand.,2,2_hop,0.0,0.13693155348300934,0.3333333432674408,0.13445277512073517,0.0,0.1257774382829666,0.3333333432674408,0.1242305263876915,0.0,0.14523044228553772,0.6666666865348816,0.15166418254375458,0.0,0.0
finecops:test:2149,2354209,The woman occupying the bench.,1,1_hop,0.0,0.32256168127059937,1.0,0.3881278336048126,0.0,0.3291736841201782,1.0,0.4160425662994385,0.0,0.3439922332763672,1.0,0.40457257628440857,0.0,0.0
finecops:test:8116,2354241,Dishcrafted fromstainless steel.,1,0_hop,0.0,0.08948592096567154,0.6666666865348816,0.11410697549581528,0.0,0.09504161030054092,0.6666666865348816,0.1325826495885849,0.0,0.11884526163339615,0.6666666865348816,0.16333451867103577,0.0,0.0
finecops:test:10537,2354241,The bowl with the same materials as the faucet.,1,same_attr,0.0,0.1115800216794014,0.6666666865348816,0.14604952931404114,0.0,0.11911758035421371,1.0,0.1632988452911377,0.0,0.11528366804122925,1.0,0.1717272251844406,0.0,0.0
finecops:test:11631,2354241,The bowl sharing the same materials as the faucet that to the left of the mirror.,1,same_attr_two_hop,0.0,0.06631011515855789,0.3333333432674408,0.10233566164970398,0.0,0.14767472445964813,0.6666666865348816,0.16233818233013153,0.0,0.142426535487175,0.3333333432674408,0.17471492290496826,0.0,0.0
finecops:test:8120,2354249,Positioned to the left of the man is the backpack.,2,1_hop,0.0,0.23714227974414825,0.6666666865348816,0.2908637821674347,0.0,0.23098552227020264,1.0,0.2869859039783478,0.0,0.25031185150146484,1.0,0.2862847149372101,0.0,0.0
finecops:test:1993,2354268,"The bus situated to the right of the van, itself positioned to the right of the car.",2,2_hop,0.6666666865348816,0.5481039881706238,1.0,0.8278785347938538,1.0,0.5753987431526184,1.0,0.8396744728088379,1.0,0.592555582523346,1.0,0.8300394415855408,-0.3333333134651184,0.0
finecops:test:1994,2354268,You will find the bus if you look to the right of the cyclist and the car.,2,and,0.6666666865348816,0.5481041073799133,1.0,0.8256878852844238,1.0,0.5743265151977539,1.0,0.8383150100708008,1.0,0.5743265748023987,1.0,0.8362212181091309,-0.3333333134651184,0.0
finecops:test:1995,2354268,"The bus situated on the left side of the tree, which is positioned on the left side of the van.",2,2_hop,0.0,0.0315733328461647,0.3333333432674408,0.06947007030248642,0.0,0.030445711687207222,0.3333333432674408,0.05473240837454796,0.0,0.016315406188368797,0.0,0.049237024039030075,0.0,0.0
finecops:test:1996,2354268,The bus resides to the left of the helmet and the cyclist.,2,and,0.0,0.0,0.0,0.015413385815918446,0.0,0.0,0.0,0.003596923314034939,0.0,0.0,0.0,0.005445660557597876,0.0,0.0
